062019051351999001002001TJOSÉ MIGUEL              BRAVO DE LAGUNA          BERMÚDEZ                 M00000000          S
062019051351999001047013TJUAN MANUEL              HERNÁNDEZ                DÁVILA                   M00000000          N
062019051351999001047014TALBA                     MONTENEGRO               GALVÁN                   F00000000          N
062019051351999001047015TLUIS IGNACIO             MÍNGUEZ                  PADRÓN                   M00000000          N
062019051351999001047016TALEJANDRO                NEGRÍN                   ESCANDELL                M00000000          N
062019051351999001047017TELENA MARÍA              CRESPO                   LUQUE                    F00000000          N
062019051351999001047018TJUAN IGNACIO             MARRERO                  QUESADA                  M00000000          N
062019051351999001047019TVALENTINA BEGOÑA         MESA                     SANTANA                  F00000000          N
062019051351999001047002TLAURA                    RIVERO                   ACOSTA                   F00000000          N
062019051351999001047020TJUAN                     RODRÍGUEZ                MARRERO                  M00000000          N
062019051351999001047021TJUAN MANUEL              MÁRQUEZ                  DEL TORO                 M00000000          N
062019051351999001047022TIRINA                    MARTÍN                   ACOSTA                   F00000000          N
062019051351999001047023TGONZALO                  MARTÍNEZ                 RODRÍGUEZ                M00000000          N
062019051351999001047024TTERESITA DEL NIÑO JESÚS  PEÑATE                   ACOSTA                   F00000000          N
062019051351999001047025TEMILIO SIXTO             GARCÍA                   DOMÍNGUEZ                M00000000          N
062019051351999001047026TMANUEL                   HERNÁNDEZ                GONZÁLEZ                 M00000000          N
062019051351999001047027TLAURA MARÍA              PÉREZ                    QUINTANA                 F00000000          N
062019051351999001047028TRAFAEL                   BATISTA                  GALVÁN                   M00000000          N
062019051351999001047029TDORA BELÉN               CALDERÍN                 ACOSTA                   F00000000          N
062019051351999001047003TJOSÉ JUAN                SANTANA                  PÉREZ                    M00000000          N
062019051351999001047004TMARÍA VANESA             GALVÁN                   GARCÍA                   F00000000          N
062019051351999001047005TMIGUEL ÁNGEL             REYES                    PÉREZ                    M00000000          N
062019051351999001047006TRAFAEL CARLOS            RODRÍGUEZ                RODRÍGUEZ                M00000000          N
062019051351999001047007TJERÓNIMA                 CALDERÍN                 ACOSTA                   F00000000          N
062019051351999001047008TENRIQUE                  ASUNCIÓN                 JIMÉNEZ                  M00000000          N
062019051351999001047009TMARÍA ARACELI            GALVÁN                   HERNÁNDEZ                F00000000          N
062019051351999001048001TFRANCISCO MIGUEL         SANTANA                  MELIÁN                   M00000000          N
062019051351999001048010TORLANDO MANUEL           VEGA                     ORTEGA                   M00000000          N
062019051351999001048011TDAMIÁN                   FIGUEREDO                GARCÍA                   M00000000          N
062019051351999001048012TYUBELKIS                 HERRERA                  GARCÍA                   F00000000          N
062019051351999001048013TJUAN                     PARADA LEITAO            NOGUEIRA                 M00000000          N
062019051351999001048014TLETICIA                  ROMANO                   GONZÁLEZ                 F00000000          N
062019051351999001048015TCARMELO                  RODRÍGUEZ                TEJERA                   M00000000          N
062019051351999001048016TADRIÁN                   HERNÁNDEZ                PAZ                      M00000000          N
062019051351999001048017TJESÚS                    DE LA PAZ                SUÁREZ                   M00000000          N
062019051351999001048018TELOISA                   CONCEPCIÓN               RODRÍGUEZ                F00000000          N
062019051351999001048019TREBECA                   TRUJILLO                 CONCEPCIÓN               F00000000          N
062019051351999001048002TMIGUEL ÁNGEL             RODRÍGUEZ                RODRÍGUEZ                M00000000          N
062019051351999001048020TANTONIO                  SÁNCHEZ                  SÁNCHEZ                  M00000000          N
062019051351999001048021TTAREK                    SABRA                    VALIDO                   M00000000          N
062019051351999001048022TROBERTO                  UMPIÉRREZ                HERNÁNDEZ                M00000000          N
062019051351999001048023TRAQUEL                   PÉREZ                    HERNÁNDEZ                F00000000          N
062019051351999001048024TSOLEDAD DEL ROSARIO      DE LA PAZ                SUÁREZ                   F00000000          N
062019051351999001048025TJUANA MARÍA              CONCEPCIÓN               RODRÍGUEZ                F00000000          N
062019051351999001048026TFRANCISCO                HERNÁNDEZ                SÁNCHEZ                  M00000000          N
062019051351999001048027TINÉS DE LOS ÁNGELES      DELGADO                  ORAMAS                   F00000000          N
